county,livestock_sub_category,livestock_name,livestock_age,production_system,male_livestock_count,female_livestock_count,total_livestock_count
KISUMU,Meat goats (Chevon),Galla,6-12 months,Zero grazing,0,12,12
KISUMU,Meat goats (Chevon),Galla,Less than 2 months,Pastoralism,12,14,26
KISUMU,Meat goats (Chevon),Galla,Less than 2 months,Tethering,16,27,43
KISUMU,Meat goats (Chevon),Galla,Less than 2 months,Zero grazing,0,2,2
KISUMU,Meat goats (Chevon),Meat g,1-2 years,Communal grazing,30,74,104
KISUMU,Meat goats (Chevon),Meat g,1-2 years,Free Range,112,285,397
KISUMU,Meat goats (Chevon),Meat g,1-2 years,Pastoralism,29,26,55
KISUMU,Meat goats (Chevon),Meat g,1-2 years,Ranching,9,24,33
KISUMU,Meat goats (Chevon),Meat g,1-2 years,Rotational grazing/paddocking,34,55,89
KISUMU,Meat goats (Chevon),Meat g,1-2 years,Semi zero grazing,9,31,40
KISUMU,Meat goats (Chevon),Meat g,1-2 years,Tethering,177,469,646
KISUMU,Meat goats (Chevon),Meat g,1-2 years,Zero grazing,4,24,28
KISUMU,Meat goats (Chevon),Meat g,2-4yrs,Communal grazing,45,60,105
KISUMU,Meat goats (Chevon),Meat g,2-4yrs,Free Range,121,303,424
KISUMU,Meat goats (Chevon),Meat g,2-4yrs,Pastoralism,2,9,11
KISUMU,Meat goats (Chevon),Meat g,2-4yrs,Rotational grazing/paddocking,4,17,21
KISUMU,Meat goats (Chevon),Meat g,2-4yrs,Semi zero grazing,2,4,6
KISUMU,Meat goats (Chevon),Meat g,2-4yrs,Tethering,134,379,513
KISUMU,Meat goats (Chevon),Meat g,2-4yrs,Zero grazing,5,9,14
KISUMU,Meat goats (Chevon),Meat g,2-6 months,Communal grazing,10,20,30
KISUMU,Meat goats (Chevon),Meat g,2-6 months,Free Range,66,111,177
KISUMU,Meat goats (Chevon),Meat g,2-6 months,Pastoralism,6,11,17
KISUMU,Meat goats (Chevon),Meat g,2-6 months,Ranching,0,3,3
KISUMU,Meat goats (Chevon),Meat g,2-6 months,Rotational grazing/paddocking,1,5,6
KISUMU,Meat goats (Chevon),Meat g,2-6 months,Semi zero grazing,1,5,6
KISUMU,Meat goats (Chevon),Meat g,2-6 months,Tethering,64,149,213
KISUMU,Meat goats (Chevon),Meat g,2-6 months,Zero grazing,4,0,4
KISUMU,Meat goats (Chevon),Meat g,3-8 weeks,Communal grazing,3,9,12
KISUMU,Meat goats (Chevon),Meat g,3-8 weeks,Free Range,7,15,22
KISUMU,Meat goats (Chevon),Meat g,3-8 weeks,Semi zero grazing,1,2,3
KISUMU,Meat goats (Chevon),Meat g,3-8 weeks,Tethering,7,7,14
KISUMU,Meat goats (Chevon),Meat g,4yrs or older,Communal grazing,10,16,26
KISUMU,Meat goats (Chevon),Meat g,4yrs or older,Free Range,41,156,197
KISUMU,Meat goats (Chevon),Meat g,4yrs or older,Pastoralism,4,17,21
KISUMU,Meat goats (Chevon),Meat g,4yrs or older,Rotational grazing/paddocking,2,5,7
KISUMU,Meat goats (Chevon),Meat g,4yrs or older,Semi zero grazing,2,3,5
KISUMU,Meat goats (Chevon),Meat g,4yrs or older,Tethering,63,183,246
KISUMU,Meat goats (Chevon),Meat g,6-12 months,Communal grazing,45,78,123
KISUMU,Meat goats (Chevon),Meat g,6-12 months,Free Range,88,208,296
KISUMU,Meat goats (Chevon),Meat g,6-12 months,Pastoralism,15,23,38
KISUMU,Meat goats (Chevon),Meat g,6-12 months,Ranching,5,20,25
KISUMU,Meat goats (Chevon),Meat g,6-12 months,Rotational grazing/paddocking,2,4,6
KISUMU,Meat goats (Chevon),Meat g,6-12 months,Semi zero grazing,0,3,3
KISUMU,Meat goats (Chevon),Meat g,6-12 months,Tethering,131,264,395
KISUMU,Meat goats (Chevon),Meat g,Less than 2 months,Communal grazing,0,5,5
KISUMU,Meat goats (Chevon),Meat g,Less than 2 months,Free Range,26,39,65
KISUMU,Meat goats (Chevon),Meat g,Less than 2 months,Pastoralism,2,3,5
KISUMU,Meat goats (Chevon),Meat g,Less than 2 months,Rotational grazing/paddocking,0,2,2
KISUMU,Meat goats (Chevon),Meat g,Less than 2 months,Semi zero grazing,1,3,4
KISUMU,Meat goats (Chevon),Meat g,Less than 2 months,Tethering,8,8,16
KISUMU,Meat goats (Chevon),Meat g,Less than 3 weeks,Free Range,21,10,31
KISUMU,Meat goats (Chevon),Meat g,Less than 3 weeks,Tethering,2,12,14
KISUMU,Meat goats (Chevon),Other Goat,1-2 years,Communal grazing,272,695,967
KISUMU,Meat goats (Chevon),Other Goat,1-2 years,Free Range,698,1856,2554
KISUMU,Meat goats (Chevon),Other Goat,1-2 years,Pastoralism,35,122,157
KISUMU,Meat goats (Chevon),Other Goat,1-2 years,Ranching,15,26,41
KISUMU,Meat goats (Chevon),Other Goat,1-2 years,Rotational grazing/paddocking,59,173,232
KISUMU,Meat goats (Chevon),Other Goat,1-2 years,Semi zero grazing,66,195,261
KISUMU,Meat goats (Chevon),Other Goat,1-2 years,Tethering,1325,3493,4818
KISUMU,Meat goats (Chevon),Other Goat,1-2 years,Zero grazing,54,128,182
KISUMU,Meat goats (Chevon),Other Goat,2-4yrs,Communal grazing,146,572,718
KISUMU,Meat goats (Chevon),Other Goat,2-4yrs,Free Range,512,1378,1890
KISUMU,Meat goats (Chevon),Other Goat,2-4yrs,Pastoralism,41,104,145
KISUMU,Meat goats (Chevon),Other Goat,2-4yrs,Ranching,9,11,20
KISUMU,Meat goats (Chevon),Other Goat,2-4yrs,Rotational grazing/paddocking,42,127,169
KISUMU,Meat goats (Chevon),Other Goat,2-4yrs,Semi zero grazing,47,102,149
KISUMU,Meat goats (Chevon),Other Goat,2-4yrs,Tethering,1009,2848,3857
KISUMU,Meat goats (Chevon),Other Goat,2-4yrs,Zero grazing,36,77,113
KISUMU,Meat goats (Chevon),Other Goat,2-6 months,Communal grazing,104,165,269
KISUMU,Meat goats (Chevon),Other Goat,2-6 months,Free Range,221,411,632
KISUMU,Meat goats (Chevon),Other Goat,2-6 months,Pastoralism,14,26,40
KISUMU,Meat goats (Chevon),Other Goat,2-6 months,Ranching,13,32,45
KISUMU,Meat goats (Chevon),Other Goat,2-6 months,Rotational grazing/paddocking,31,45,76
KISUMU,Meat goats (Chevon),Other Goat,2-6 months,Semi zero grazing,59,69,128
KISUMU,Meat goats (Chevon),Other Goat,2-6 months,Tethering,858,1118,1976
KISUMU,Meat goats (Chevon),Other Goat,2-6 months,Zero grazing,32,34,66
KISUMU,Meat goats (Chevon),Other Goat,3-8 weeks,Communal grazing,20,40,60
KISUMU,Meat goats (Chevon),Other Goat,3-8 weeks,Free Range,33,70,103
KISUMU,Meat goats (Chevon),Other Goat,3-8 weeks,Pastoralism,0,1,1
KISUMU,Meat goats (Chevon),Other Goat,3-8 weeks,Rotational grazing/paddocking,1,0,1
KISUMU,Meat goats (Chevon),Other Goat,3-8 weeks,Semi zero grazing,2,4,6
KISUMU,Meat goats (Chevon),Other Goat,3-8 weeks,Tethering,297,442,739
KISUMU,Meat goats (Chevon),Other Goat,3-8 weeks,Zero grazing,1,1,2
KISUMU,Meat goats (Chevon),Other Goat,4yrs or older,Communal grazing,45,168,213
KISUMU,Meat goats (Chevon),Other Goat,4yrs or older,Free Range,191,529,720
KISUMU,Meat goats (Chevon),Other Goat,4yrs or older,Pastoralism,20,55,75
KISUMU,Meat goats (Chevon),Other Goat,4yrs or older,Ranching,0,1,1
KISUMU,Meat goats (Chevon),Other Goat,4yrs or older,Rotational grazing/paddocking,14,54,68
KISUMU,Meat goats (Chevon),Other Goat,4yrs or older,Semi zero grazing,29,53,82
KISUMU,Meat goats (Chevon),Other Goat,4yrs or older,Tethering,388,1095,1483
KISUMU,Meat goats (Chevon),Other Goat,4yrs or older,Zero grazing,7,26,33
KISUMU,Meat goats (Chevon),Other Goat,6-12 months,Communal grazing,113,279,392
KISUMU,Meat goats (Chevon),Other Goat,6-12 months,Free Range,426,948,1374
KISUMU,Meat goats (Chevon),Other Goat,6-12 months,Pastoralism,13,33,46
KISUMU,Meat goats (Chevon),Other Goat,6-12 months,Rotational grazing/paddocking,53,111,164
KISUMU,Meat goats (Chevon),Other Goat,6-12 months,Semi zero grazing,46,114,160
KISUMU,Meat goats (Chevon),Other Goat,6-12 months,Tethering,1042,1976,3018
KISUMU,Meat goats (Chevon),Other Goat,6-12 months,Zero grazing,36,78,114
KISUMU,Meat goats (Chevon),Other Goat,Less than 2 months,Communal grazing,28,40,68
KISUMU,Meat goats (Chevon),Other Goat,Less than 2 months,Free Range,88,190,278
KISUMU,Meat goats (Chevon),Other Goat,Less than 2 months,Pastoralism,2,13,15
KISUMU,Meat goats (Chevon),Other Goat,Less than 2 months,Ranching,3,12,15
KISUMU,Meat goats (Chevon),Other Goat,Less than 2 months,Rotational grazing/paddocking,2,4,6
KISUMU,Meat goats (Chevon),Other Goat,Less than 2 months,Semi zero grazing,7,11,18
KISUMU,Meat goats (Chevon),Other Goat,Less than 2 months,Tethering,496,663,1159
KISUMU,Meat goats (Chevon),Other Goat,Less than 2 months,Zero grazing,4,5,9
KISUMU,Meat goats (Chevon),Other Goat,Less than 3 weeks,Free Range,23,32,55
KISUMU,Meat goats (Chevon),Other Goat,Less than 3 weeks,Rotational grazing/paddocking,0,1,1
KISUMU,Meat goats (Chevon),Other Goat,Less than 3 weeks,Semi zero grazing,0,1,1
KISUMU,Meat goats (Chevon),Other Goat,Less than 3 weeks,Tethering,148,142,290
KISUMU,Meat goats (Chevon),Other Goat,Less than 3 weeks,Zero grazing,2,1,3
KISUMU,Meat goats (Chevon),Small East African Goats,1-2 years,Communal grazing,293,690,983
KISUMU,Meat goats (Chevon),Small East African Goats,1-2 years,Free Range,741,1765,2506
KISUMU,Meat goats (Chevon),Small East African Goats,1-2 years,Pastoralism,54,207,261
KISUMU,Meat goats (Chevon),Small East African Goats,1-2 years,Ranching,41,90,131
KISUMU,Meat goats (Chevon),Small East African Goats,1-2 years,Rotational grazing/paddocking,50,112,162
KISUMU,Meat goats (Chevon),Small East African Goats,1-2 years,Semi zero grazing,278,576,854
KISUMU,Meat goats (Chevon),Small East African Goats,1-2 years,Tethering,1236,3404,4640
KISUMU,Meat goats (Chevon),Small East African Goats,1-2 years,Zero grazing,65,95,160
KISUMU,Meat goats (Chevon),Small East African Goats,2-4yrs,Communal grazing,232,655,887
KISUMU,Meat goats (Chevon),Small East African Goats,2-4yrs,Free Range,463,1261,1724
KISUMU,Meat goats (Chevon),Small East African Goats,2-4yrs,Pastoralism,74,146,220
KISUMU,Meat goats (Chevon),Small East African Goats,2-4yrs,Ranching,6,1,7
KISUMU,Meat goats (Chevon),Small East African Goats,2-4yrs,Rotational grazing/paddocking,32,66,98
KISUMU,Meat goats (Chevon),Small East African Goats,2-4yrs,Semi zero grazing,137,277,414
KISUMU,Meat goats (Chevon),Small East African Goats,2-4yrs,Tethering,937,2788,3725
KISUMU,Meat goats (Chevon),Small East African Goats,2-4yrs,Zero grazing,21,24,45
KISUMU,Meat goats (Chevon),Small East African Goats,2-6 months,Communal grazing,147,218,365
KISUMU,Meat goats (Chevon),Small East African Goats,2-6 months,Free Range,238,395,633
KISUMU,Meat goats (Chevon),Small East African Goats,2-6 months,Pastoralism,39,54,93
KISUMU,Meat goats (Chevon),Small East African Goats,2-6 months,Ranching,53,109,162
KISUMU,Meat goats (Chevon),Small East African Goats,2-6 months,Rotational grazing/paddocking,38,74,112
KISUMU,Meat goats (Chevon),Small East African Goats,2-6 months,Semi zero grazing,68,183,251
KISUMU,Meat goats (Chevon),Small East African Goats,2-6 months,Tethering,434,789,1223
KISUMU,Meat goats (Chevon),Small East African Goats,2-6 months,Zero grazing,6,8,14
KISUMU,Meat goats (Chevon),Small East African Goats,3-8 weeks,Communal grazing,27,42,69
KISUMU,Meat goats (Chevon),Small East African Goats,3-8 weeks,Free Range,44,74,118
KISUMU,Meat goats (Chevon),Small East African Goats,3-8 weeks,Pastoralism,22,25,47
KISUMU,Meat goats (Chevon),Small East African Goats,3-8 weeks,Ranching,5,15,20
KISUMU,Meat goats (Chevon),Small East African Goats,3-8 weeks,Rotational grazing/paddocking,20,28,48
KISUMU,Meat goats (Chevon),Small East African Goats,3-8 weeks,Semi zero grazing,2,5,7
KISUMU,Meat goats (Chevon),Small East African Goats,3-8 weeks,Tethering,41,71,112
KISUMU,Meat goats (Chevon),Small East African Goats,4yrs or older,Communal grazing,59,166,225
KISUMU,Meat goats (Chevon),Small East African Goats,4yrs or older,Free Range,188,451,639
KISUMU,Meat goats (Chevon),Small East African Goats,4yrs or older,Pastoralism,5,14,19
KISUMU,Meat goats (Chevon),Small East African Goats,4yrs or older,Rotational grazing/paddocking,28,82,110
KISUMU,Meat goats (Chevon),Small East African Goats,4yrs or older,Semi zero grazing,21,40,61
KISUMU,Meat goats (Chevon),Small East African Goats,4yrs or older,Tethering,376,1491,1867
KISUMU,Meat goats (Chevon),Small East African Goats,4yrs or older,Zero grazing,9,22,31
KISUMU,Meat goats (Chevon),Small East African Goats,6-12 months,Communal grazing,213,370,583
KISUMU,Meat goats (Chevon),Small East African Goats,6-12 months,Free Range,499,930,1429
KISUMU,Meat goats (Chevon),Small East African Goats,6-12 months,Pastoralism,40,100,140
KISUMU,Meat goats (Chevon),Small East African Goats,6-12 months,Ranching,34,27,61
KISUMU,Meat goats (Chevon),Small East African Goats,6-12 months,Rotational grazing/paddocking,44,83,127
KISUMU,Meat goats (Chevon),Small East African Goats,6-12 months,Semi zero grazing,101,159,260
KISUMU,Meat goats (Chevon),Small East African Goats,6-12 months,Tethering,746,1643,2389
KISUMU,Meat goats (Chevon),Small East African Goats,6-12 months,Zero grazing,57,92,149
KISUMU,Meat goats (Chevon),Small East African Goats,Less than 2 months,Communal grazing,72,67,139
KISUMU,Meat goats (Chevon),Small East African Goats,Less than 2 months,Free Range,111,181,292
KISUMU,Meat goats (Chevon),Small East African Goats,Less than 2 months,Pastoralism,13,32,45
KISUMU,Meat goats (Chevon),Small East African Goats,Less than 2 months,Rotational grazing/paddocking,24,37,61
KISUMU,Meat goats (Chevon),Small East African Goats,Less than 2 months,Semi zero grazing,48,54,102
KISUMU,Meat goats (Chevon),Small East African Goats,Less than 2 months,Tethering,159,216,375
KISUMU,Meat goats (Chevon),Small East African Goats,Less than 2 months,Zero grazing,1,6,7
KISUMU,Meat goats (Chevon),Small East African Goats,Less than 3 weeks,Communal grazing,10,22,32
KISUMU,Meat goats (Chevon),Small East African Goats,Less than 3 weeks,Free Range,18,54,72
KISUMU,Meat goats (Chevon),Small East African Goats,Less than 3 weeks,Semi zero grazing,8,8,16
KISUMU,Meat goats (Chevon),Small East African Goats,Less than 3 weeks,Tethering,19,24,43
KISUMU,Meat goats (Chevon),Somali Goat,1-2 years,Communal grazing,6,38,44
KISUMU,Meat goats (Chevon),Somali Goat,1-2 years,Free Range,34,129,163
KISUMU,Meat goats (Chevon),Somali Goat,1-2 years,Pastoralism,1,2,3
KISUMU,Meat goats (Chevon),Somali Goat,1-2 years,Ranching,8,25,33
KISUMU,Meat goats (Chevon),Somali Goat,1-2 years,Rotational grazing/paddocking,2,10,12
KISUMU,Meat goats (Chevon),Somali Goat,1-2 years,Semi zero grazing,4,13,17
KISUMU,Meat goats (Chevon),Somali Goat,1-2 years,Tethering,26,86,112
KISUMU,Meat goats (Chevon),Somali Goat,1-2 years,Zero grazing,2,3,5
KISUMU,Meat goats (Chevon),Somali Goat,2-4yrs,Communal grazing,4,18,22
KISUMU,Meat goats (Chevon),Somali Goat,2-4yrs,Free Range,21,88,109
KISUMU,Meat goats (Chevon),Somali Goat,2-4yrs,Ranching,2,8,10
KISUMU,Meat goats (Chevon),Somali Goat,2-4yrs,Rotational grazing/paddocking,5,20,25
KISUMU,Meat goats (Chevon),Somali Goat,2-4yrs,Semi zero grazing,4,111,115
KISUMU,Meat goats (Chevon),Somali Goat,2-4yrs,Tethering,27,87,114
KISUMU,Meat goats (Chevon),Somali Goat,2-6 months,Communal grazing,12,13,25
KISUMU,Meat goats (Chevon),Somali Goat,2-6 months,Free Range,2,10,12
KISUMU,Meat goats (Chevon),Somali Goat,2-6 months,Ranching,2,5,7
KISUMU,Meat goats (Chevon),Somali Goat,2-6 months,Rotational grazing/paddocking,11,15,26
KISUMU,Meat goats (Chevon),Somali Goat,2-6 months,Semi zero grazing,1,2,3
KISUMU,Meat goats (Chevon),Somali Goat,2-6 months,Tethering,5,16,21
KISUMU,Meat goats (Chevon),Somali Goat,3-8 weeks,Free Range,4,2,6
KISUMU,Meat goats (Chevon),Somali Goat,3-8 weeks,Pastoralism,1,0,1
KISUMU,Meat goats (Chevon),Somali Goat,3-8 weeks,Rotational grazing/paddocking,3,2,5
KISUMU,Meat goats (Chevon),Somali Goat,4yrs or older,Communal grazing,6,18,24
KISUMU,Meat goats (Chevon),Somali Goat,4yrs or older,Free Range,19,62,81
KISUMU,Meat goats (Chevon),Somali Goat,4yrs or older,Pastoralism,2,3,5
KISUMU,Meat goats (Chevon),Somali Goat,4yrs or older,Semi zero grazing,3,8,11
KISUMU,Meat goats (Chevon),Somali Goat,4yrs or older,Tethering,6,24,30
KISUMU,Meat goats (Chevon),Somali Goat,4yrs or older,Zero grazing,0,4,4
KISUMU,Meat goats (Chevon),Somali Goat,6-12 months,Communal grazing,12,10,22
KISUMU,Meat goats (Chevon),Somali Goat,6-12 months,Free Range,20,52,72
KISUMU,Meat goats (Chevon),Somali Goat,6-12 months,Ranching,9,10,19
KISUMU,Meat goats (Chevon),Somali Goat,6-12 months,Rotational grazing/paddocking,7,5,12
KISUMU,Meat goats (Chevon),Somali Goat,6-12 months,Semi zero grazing,1,3,4
KISUMU,Meat goats (Chevon),Somali Goat,6-12 months,Tethering,17,58,75
KISUMU,Meat goats (Chevon),Somali Goat,6-12 months,Zero grazing,3,32,35
KISUMU,Meat goats (Chevon),Somali Goat,Less than 2 months,Communal grazing,6,5,11
KISUMU,Meat goats (Chevon),Somali Goat,Less than 2 months,Tethering,7,16,23
KITUI,Dairy Goat,Kenyan Alpine,1-2 years,Communal grazing,88,337,425
KITUI,Dairy Goat,Kenyan Alpine,1-2 years,Free Range,3693,7898,11591
KITUI,Dairy Goat,Kenyan Alpine,1-2 years,Pastoralism,175,627,802
KITUI,Dairy Goat,Kenyan Alpine,1-2 years,Ranching,122,477,599
KITUI,Dairy Goat,Kenyan Alpine,1-2 years,Rotational grazing/paddocking,60,152,212
KITUI,Dairy Goat,Kenyan Alpine,1-2 years,Semi zero grazing,24,139,163
KITUI,Dairy Goat,Kenyan Alpine,1-2 years,Tethering,2943,7764,10707
KITUI,Dairy Goat,Kenyan Alpine,1-2 years,Zero grazing,175,401,576
KITUI,Dairy Goat,Kenyan Alpine,2-4yrs,Communal grazing,25,131,156
KITUI,Dairy Goat,Kenyan Alpine,2-4yrs,Free Range,2398,6049,8447
KITUI,Dairy Goat,Kenyan Alpine,2-4yrs,Pastoralism,120,347,467
KITUI,Dairy Goat,Kenyan Alpine,2-4yrs,Ranching,86,259,345
KITUI,Dairy Goat,Kenyan Alpine,2-4yrs,Rotational grazing/paddocking,67,287,354
KITUI,Dairy Goat,Kenyan Alpine,2-4yrs,Semi zero grazing,25,108,133
KITUI,Dairy Goat,Kenyan Alpine,2-4yrs,Tethering,2515,7196,9711
KITUI,Dairy Goat,Kenyan Alpine,2-4yrs,Zero grazing,62,221,283
KITUI,Dairy Goat,Kenyan Alpine,2-6 months,Communal grazing,35,32,67
KITUI,Dairy Goat,Kenyan Alpine,2-6 months,Free Range,1213,1495,2708
KITUI,Dairy Goat,Kenyan Alpine,2-6 months,Pastoralism,36,48,84
KITUI,Dairy Goat,Kenyan Alpine,2-6 months,Ranching,5,10,15
KITUI,Dairy Goat,Kenyan Alpine,2-6 months,Rotational grazing/paddocking,32,46,78
KITUI,Dairy Goat,Kenyan Alpine,2-6 months,Semi zero grazing,39,71,110
KITUI,Dairy Goat,Kenyan Alpine,2-6 months,Tethering,700,1135,1835
KITUI,Dairy Goat,Kenyan Alpine,2-6 months,Zero grazing,91,99,190
KITUI,Dairy Goat,Kenyan Alpine,3-8 weeks,Communal grazing,1,7,8
KITUI,Dairy Goat,Kenyan Alpine,3-8 weeks,Free Range,108,287,395
KITUI,Dairy Goat,Kenyan Alpine,3-8 weeks,Pastoralism,17,31,48
KITUI,Dairy Goat,Kenyan Alpine,3-8 weeks,Ranching,1,3,4
KITUI,Dairy Goat,Kenyan Alpine,3-8 weeks,Tethering,87,144,231
KITUI,Dairy Goat,Kenyan Alpine,3-8 weeks,Zero grazing,6,6,12
KITUI,Dairy Goat,Kenyan Alpine,4yrs or older,Communal grazing,17,56,73
KITUI,Dairy Goat,Kenyan Alpine,4yrs or older,Free Range,680,1977,2657
KITUI,Dairy Goat,Kenyan Alpine,4yrs or older,Pastoralism,17,122,139
KITUI,Dairy Goat,Kenyan Alpine,4yrs or older,Ranching,19,87,106
KITUI,Dairy Goat,Kenyan Alpine,4yrs or older,Rotational grazing/paddocking,87,338,425
KITUI,Dairy Goat,Kenyan Alpine,4yrs or older,Semi zero grazing,40,74,114
KITUI,Dairy Goat,Kenyan Alpine,4yrs or older,Tethering,358,1290,1648
KITUI,Dairy Goat,Kenyan Alpine,4yrs or older,Zero grazing,39,98,137
KITUI,Dairy Goat,Kenyan Alpine,6-12 months,Communal grazing,48,124,172
KITUI,Dairy Goat,Kenyan Alpine,6-12 months,Free Range,1619,3311,4930
KITUI,Dairy Goat,Kenyan Alpine,6-12 months,Pastoralism,66,108,174
KITUI,Dairy Goat,Kenyan Alpine,6-12 months,Ranching,42,80,122
KITUI,Dairy Goat,Kenyan Alpine,6-12 months,Rotational grazing/paddocking,77,134,211
KITUI,Dairy Goat,Kenyan Alpine,6-12 months,Semi zero grazing,15,46,61
KITUI,Dairy Goat,Kenyan Alpine,6-12 months,Tethering,1455,2947,4402
KITUI,Dairy Goat,Kenyan Alpine,6-12 months,Zero grazing,59,110,169
KITUI,Dairy Goat,Kenyan Alpine,Less than 2 months,Communal grazing,10,11,21
KITUI,Dairy Goat,Kenyan Alpine,Less than 2 months,Free Range,318,404,722
KITUI,Dairy Goat,Kenyan Alpine,Less than 2 months,Pastoralism,24,36,60
KITUI,Dairy Goat,Kenyan Alpine,Less than 2 months,Ranching,6,6,12
KITUI,Dairy Goat,Kenyan Alpine,Less than 2 months,Rotational grazing/paddocking,3,5,8
KITUI,Dairy Goat,Kenyan Alpine,Less than 2 months,Semi zero grazing,11,9,20
KITUI,Dairy Goat,Kenyan Alpine,Less than 2 months,Tethering,251,368,619
KITUI,Dairy Goat,Kenyan Alpine,Less than 2 months,Zero grazing,15,23,38
KITUI,Dairy Goat,Kenyan Alpine,Less than 3 weeks,Free Range,98,94,192
KITUI,Dairy Goat,Kenyan Alpine,Less than 3 weeks,Pastoralism,6,8,14
KITUI,Dairy Goat,Kenyan Alpine,Less than 3 weeks,Tethering,28,37,65
KITUI,Dairy Goat,Kenyan Alpine,Less than 3 weeks,Zero grazing,4,2,6
KITUI,Dairy Goat,Saanen,1-2 years,Communal grazing,18,35,53
KITUI,Dairy Goat,Saanen,1-2 years,Free Range,934,2180,3114
KITUI,Dairy Goat,Saanen,1-2 years,Pastoralism,103,354,457
KITUI,Dairy Goat,Saanen,1-2 years,Ranching,53,104,157
KITUI,Dairy Goat,Saanen,1-2 years,Rotational grazing/paddocking,23,44,67
KITUI,Dairy Goat,Saanen,1-2 years,Semi zero grazing,3,28,31
KITUI,Dairy Goat,Saanen,1-2 years,Tethering,873,2320,3193
KITUI,Dairy Goat,Saanen,1-2 years,Zero grazing,1,15,16
KITUI,Dairy Goat,Saanen,2-4yrs,Communal grazing,13,29,42
KITUI,Dairy Goat,Saanen,2-4yrs,Free Range,1618,4032,5650
KITUI,Dairy Goat,Saanen,2-4yrs,Pastoralism,34,98,132
KITUI,Dairy Goat,Saanen,2-4yrs,Ranching,36,72,108
KITUI,Dairy Goat,Saanen,2-4yrs,Rotational grazing/paddocking,22,34,56
KITUI,Dairy Goat,Saanen,2-4yrs,Semi zero grazing,6,8,14
KITUI,Dairy Goat,Saanen,2-4yrs,Tethering,708,2212,2920
KITUI,Dairy Goat,Saanen,2-4yrs,Zero grazing,8,29,37
KITUI,Dairy Goat,Saanen,2-6 months,Free Range,321,658,979
KITUI,Dairy Goat,Saanen,2-6 months,Pastoralism,89,209,298
KITUI,Dairy Goat,Saanen,2-6 months,Ranching,95,112,207
KITUI,Dairy Goat,Saanen,2-6 months,Rotational grazing/paddocking,12,18,30
KITUI,Dairy Goat,Saanen,2-6 months,Semi zero grazing,5,11,16
KITUI,Dairy Goat,Saanen,2-6 months,Tethering,565,875,1440
KITUI,Dairy Goat,Saanen,2-6 months,Zero grazing,2,5,7
KITUI,Dairy Goat,Saanen,3-8 weeks,Free Range,44,174,218
KITUI,Dairy Goat,Saanen,3-8 weeks,Pastoralism,59,105,164
KITUI,Dairy Goat,Saanen,3-8 weeks,Ranching,4,7,11
KITUI,Dairy Goat,Saanen,3-8 weeks,Tethering,92,116,208
KITUI,Dairy Goat,Saanen,3-8 weeks,Zero grazing,1,4,5
KITUI,Dairy Goat,Saanen,4yrs or older,Communal grazing,3,0,3
KITUI,Dairy Goat,Saanen,4yrs or older,Free Range,414,1808,2222
KITUI,Dairy Goat,Saanen,4yrs or older,Pastoralism,0,4,4
KITUI,Dairy Goat,Saanen,4yrs or older,Ranching,5,31,36
